rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,borough,price_per_sqft,amenity_count,neighborhood_Battery Park City,neighborhood_Central Harlem,neighborhood_Central Park South,neighborhood_Chelsea,neighborhood_Chinatown,neighborhood_East Harlem,neighborhood_East Village,neighborhood_Financial District,neighborhood_Flatiron,neighborhood_Gramercy Park,neighborhood_Greenwich Village,neighborhood_Hamilton Heights,neighborhood_Inwood,neighborhood_Little Italy,neighborhood_Long Island City,neighborhood_Lower East Side,neighborhood_Midtown,neighborhood_Midtown East,neighborhood_Midtown South,neighborhood_Midtown West,neighborhood_Morningside Heights,neighborhood_Nolita,neighborhood_Roosevelt Island,neighborhood_Soho,neighborhood_Stuyvesant Town/PCV,neighborhood_Tribeca,neighborhood_Upper East Side,neighborhood_Upper West Side,neighborhood_Washington Heights,neighborhood_West Harlem,neighborhood_West Village,log_rent,neighborhood_avg_rent,rent_to_neighborhood_ratio,price_per_br,amenity_density_score,age_bucket_historic,age_bucket_mid,age_bucket_new,age_bucket_old,size_category_large,size_category_medium,size_category_small,size_category_tiny
7734,4325,1,1,600,2,21,17,1,0,0,0,0,0,0,0,Manhattan,7.208333333333333,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.372398606513004,5812.968992248062,0.7440259884007026,4325.0,0.14285714285714285,False,True,False,False,False,False,True,False
5159,2450,2,1,749,5,7,57,1,0,0,0,0,0,0,0,Manhattan,3.2710280373831777,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.804251383528112,3103.5454545454545,0.7894197252409269,1225.0,0.14285714285714285,False,False,False,True,False,True,False,False
2611,2400,0,1,550,4,2,74,1,1,1,1,1,1,0,1,Manhattan,4.363636363636363,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.783640596221253,4599.637387387387,0.5217802617617233,2400.0,0.8571428571428571,True,False,False,False,False,False,True,False
7955,7295,4,2,1300,3,4,146,0,0,0,0,0,0,0,0,Manhattan,5.611538461538461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.895081531754167,7447.48,0.9795259604591083,1823.75,0.0,True,False,False,False,True,False,False,False
3210,3895,1,1,570,2,4,29,1,0,0,1,1,0,0,1,Manhattan,6.833333333333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.267705664762426,5238.390946502058,0.7435489332083721,3895.0,0.42857142857142855,False,True,False,False,False,False,True,False
4612,3700,1,1,766,4,7,87,0,0,0,1,0,0,0,0,Manhattan,4.830287206266319,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.216358332386156,5211.846702317291,0.7099211107561753,3700.0,0.0,True,False,False,False,False,True,False,False
8625,5675,1,1,712,8,11,10,0,0,0,0,0,0,0,0,Manhattan,7.970505617977528,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.644002038279933,6172.453038674033,0.9194075620248224,5675.0,0.0,False,False,True,False,False,True,False,False
9766,3450,1,1,536,1,19,29,0,0,1,1,0,1,0,0,Manhattan,6.436567164179104,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.146419323098003,4070.4466019417478,0.8475728433224569,3450.0,0.2857142857142857,False,True,False,False,False,False,True,False
4440,2550,0,1,414,4,8,116,0,0,0,0,0,1,0,0,Manhattan,6.159420289855072,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.844240718141811,5211.846702317291,0.48926995471033696,2550.0,0.14285714285714285,True,False,False,False,False,False,True,False
3513,8000,2,2,972,3,3,8,0,0,0,1,1,0,0,0,Manhattan,8.23045267489712,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.987321812850125,6172.453038674033,1.2960811447045955,4000.0,0.14285714285714285,False,False,True,False,True,False,False,False
11134,7100,2,2,1400,4,3,91,1,0,0,0,0,0,0,0,Manhattan,5.071428571428571,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.867990898182093,5211.846702317291,1.3622810503699578,3550.0,0.14285714285714285,True,False,False,False,True,False,False,False
1086,3635,1,1,680,1,22,19,1,0,0,0,0,0,0,0,Manhattan,5.345588235294118,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.19863945529737,4070.4466019417478,0.8930224015875742,3635.0,0.14285714285714285,False,True,False,False,False,True,False,False
93,12500,2,2,1510,4,34,33,0,1,0,1,0,1,0,0,Manhattan,8.278145695364238,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.433563920090563,5534.151785714285,2.2587020529988306,6250.0,0.2857142857142857,False,False,False,True,True,False,False,False
3616,14000,3,3,1934,12,21,11,0,1,0,0,0,0,0,0,Manhattan,7.238883143743537,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.546884034617925,5238.390946502058,2.6725763966411322,4666.666666666667,0.14285714285714285,False,True,False,False,True,False,False,False
2348,8200,2,1,1410,43,20,8,0,1,0,1,1,0,0,0,Manhattan,5.815602836879433,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.012011377036412,5211.846702317291,1.573338677892064,4100.0,0.2857142857142857,False,False,True,False,True,False,False,False
1993,10500,2,2,1228,3,4,56,0,0,0,0,0,0,0,0,Manhattan,8.550488599348535,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.259225769705994,6172.453038674033,1.7011065024247816,5250.0,0.0,False,False,False,True,True,False,False,False
7444,3625,0,1,550,7,6,14,1,0,0,0,0,0,0,0,Manhattan,6.590909090909091,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.195885391314796,5895.844660194175,0.6148398081913871,3625.0,0.14285714285714285,False,True,False,False,False,False,True,False
9148,5000,1,1,820,9,7,86,1,0,0,0,0,0,0,0,Manhattan,6.097560975609756,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904,4735.339285714285,1.055890549402479,5000.0,0.14285714285714285,True,False,False,False,False,True,False,False
3464,3975,1,1,775,6,3,33,1,0,0,0,0,0,0,0,Manhattan,5.129032258064516,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.288031567776464,5895.844660194175,0.6742036517409002,3975.0,0.14285714285714285,False,False,False,True,False,True,False,False
10784,5400,2,1,1074,7,15,34,0,1,1,1,1,1,0,1,Manhattan,5.027932960893855,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.594339400592892,4599.637387387387,1.1740055889638774,2700.0,0.7142857142857143,False,False,False,True,True,False,False,False
6007,2095,0,1,475,5,3,111,0,0,0,0,0,0,0,0,Manhattan,4.410526315789474,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.647786045440933,4310.788461538462,0.4859899804158618,2095.0,0.0,True,False,False,False,False,False,True,False
9640,4700,2,2,1000,4,5,89,0,0,1,0,1,1,0,0,Manhattan,4.7,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.45553053102413,5211.846702317291,0.9017916812308172,2350.0,0.42857142857142855,True,False,False,False,True,False,False,False
348,3786,1,1,833,3,7,44,1,0,0,0,0,0,0,0,Manhattan,4.545018007202881,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.239329427901795,4197.8566037735845,0.9018888345534829,3786.0,0.14285714285714285,False,False,False,True,False,True,False,False
665,7500,2,2,1214,3,15,88,0,0,0,1,0,1,0,0,Manhattan,6.177924217462932,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.922791623969637,5238.390946502058,1.4317373553434638,3750.0,0.14285714285714285,True,False,False,False,True,False,False,False
7048,4000,1,1,750,7,3,116,0,0,0,0,0,0,0,0,Manhattan,5.333333333333333,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235,4310.788461538462,0.9279044972140559,4000.0,0.0,True,False,False,False,False,True,False,False
2924,3850,1,1,800,9,16,86,0,0,1,0,0,1,1,0,Manhattan,4.8125,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.25608813381491,4735.339285714285,0.813035723039909,3850.0,0.42857142857142855,True,False,False,False,False,True,False,False
6448,3785,1,1,550,2,22,35,1,0,0,0,0,0,0,0,Manhattan,6.881818181818182,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.239065331769268,4599.637387387387,0.8228909544867178,3785.0,0.14285714285714285,False,False,False,True,False,False,True,False
7159,3100,1,1,629,8,24,18,1,0,0,0,0,0,0,0,Manhattan,4.92845786963434,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.03947991910045,5238.390946502058,0.591784773541965,3100.0,0.14285714285714285,False,True,False,False,False,False,True,False
638,6150,2,2,1368,7,6,53,0,0,1,0,0,0,1,0,Manhattan,4.495614035087719,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.724369949208368,5238.390946502058,1.1740246313816403,3075.0,0.2857142857142857,False,False,False,True,True,False,False,False
2632,7500,2,2,1168,7,40,6,0,1,1,1,1,1,0,1,Manhattan,6.421232876712328,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.922791623969637,4328.548780487805,1.7326823331201524,3750.0,0.7142857142857143,False,False,True,False,True,False,False,False
1612,2255,0,1,408,2,12,99,1,1,1,1,1,0,0,1,Manhattan,5.526960784313726,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.721348612617949,5211.846702317291,0.4326681364203176,2255.0,0.7142857142857143,True,False,False,False,False,False,True,False
10662,3000,2,1,500,5,4,106,0,0,0,0,0,0,0,0,Manhattan,6.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367,4599.637387387387,0.6522253272021541,1500.0,0.0,True,False,False,False,False,False,True,False
6670,3570,1,1,660,1,6,19,1,0,0,0,0,0,0,0,Manhattan,5.409090909090909,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.18060094759445,4070.4466019417478,0.8770536378728032,3570.0,0.14285714285714285,False,True,False,False,False,True,False,False
6751,3425,1,1,800,3,5,89,0,1,1,1,1,1,0,1,Manhattan,4.28125,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.139148678884066,5211.846702317291,0.6571567038756487,3425.0,0.7142857142857143,True,False,False,False,False,True,False,False
278,3600,1,1,549,3,4,96,0,0,0,0,0,1,0,0,Manhattan,6.557377049180328,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.188966863648876,4310.788461538462,0.8351140474926503,3600.0,0.14285714285714285,True,False,False,False,False,False,True,False
1706,7800,2,2,1438,2,9,20,0,0,0,0,1,0,0,0,Manhattan,5.4242002781641165,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.962007209588313,5238.390946502058,1.4890068495572022,3900.0,0.14285714285714285,False,True,False,False,True,False,False,False
2892,4425,1,1,776,4,14,19,1,1,0,1,1,1,0,1,Manhattan,5.702319587628866,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.395251520610994,5238.390946502058,0.8447250396526436,4425.0,0.7142857142857143,False,True,False,False,False,True,False,False
11327,2500,0,1,418,2,13,112,0,1,0,1,1,0,0,1,Manhattan,5.980861244019139,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.824445930877619,4197.8566037735845,0.5955420196470437,2500.0,0.42857142857142855,True,False,False,False,False,False,True,False
2429,5600,1,1,793,2,21,10,0,0,1,0,1,0,0,0,Manhattan,7.061790668348046,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.630700432209832,6172.453038674033,0.9072568012932168,5600.0,0.2857142857142857,False,False,True,False,False,True,False,False
4628,5330,1,1,729,2,29,13,1,0,0,0,0,0,0,0,Manhattan,7.311385459533608,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.581294116822761,5812.968992248062,0.9169152643180912,5330.0,0.14285714285714285,False,True,False,False,False,True,False,False
4331,1750,1,1,550,5,3,106,0,0,0,0,0,0,0,0,Manhattan,3.1818181818181817,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.467942332285852,2527.05,0.6925070734651075,1750.0,0.0,True,False,False,False,False,False,True,False
1214,4995,1,1,815,3,7,8,0,0,0,1,1,0,0,0,Manhattan,6.128834355828221,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.516392871245468,5324.830769230769,0.9380579808964676,4995.0,0.14285714285714285,False,False,True,False,False,True,False,False
8899,10750,2,2,1358,6,23,5,1,0,0,0,0,0,0,0,Manhattan,7.916053019145803,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.282754052485227,5895.844660194175,1.8233180518779064,5375.0,0.14285714285714285,False,False,True,False,True,False,False,False
6734,3600,1,1,610,2,26,29,0,0,1,1,0,0,0,0,Manhattan,5.901639344262295,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.188966863648876,5895.844660194175,0.610599533652136,3600.0,0.14285714285714285,False,True,False,False,False,False,True,False
8929,3200,2,1,1000,3,6,77,1,0,0,0,0,0,0,0,Manhattan,3.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.071218539969863,5211.846702317291,0.6139858255188543,1600.0,0.14285714285714285,True,False,False,False,True,False,False,False
2268,4270,1,1,657,4,18,19,1,0,0,0,0,0,0,0,Manhattan,6.49923896499239,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.359603270841466,5211.846702317291,0.8192873359267212,4270.0,0.14285714285714285,False,True,False,False,False,True,False,False
2505,2500,1,1,550,1,3,106,0,0,0,0,0,0,0,0,Manhattan,4.545454545454546,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.824445930877619,5812.968992248062,0.430072825665146,2500.0,0.0,True,False,False,False,False,False,True,False
8931,3900,1,1,721,3,19,15,1,0,0,0,0,0,0,0,Manhattan,5.4091539528432735,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.268988209506656,4070.4466019417478,0.9581258228862556,3900.0,0.14285714285714285,False,True,False,False,False,True,False,False
5532,2764,0,1,473,4,6,47,1,0,0,0,0,0,0,0,Manhattan,5.843551797040169,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9247959139564355,4197.8566037735845,0.6584312569217714,2764.0,0.14285714285714285,False,False,False,True,False,False,True,False
7934,3100,1,1,764,0,4,87,0,1,1,0,1,1,0,1,Manhattan,4.057591623036649,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.03947991910045,4197.8566037735845,0.7384721043623341,3100.0,0.7142857142857143,True,False,False,False,False,True,False,False
2145,7000,1,2,1224,1,35,41,0,1,0,1,1,0,0,1,Manhattan,5.718954248366013,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197,5534.151785714285,1.264873149679345,7000.0,0.42857142857142855,False,False,False,True,True,False,False,False
2748,6200,1,1,689,8,18,10,0,1,0,1,1,0,0,1,Manhattan,8.99854862119013,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.732465848349879,6172.453038674033,1.0044628871460615,6200.0,0.42857142857142855,False,False,True,False,False,True,False,False
6474,2500,1,1,600,2,10,53,0,0,0,1,0,0,1,0,Manhattan,4.166666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.824445930877619,5534.151785714285,0.4517404105997661,2500.0,0.14285714285714285,False,False,False,True,False,False,True,False
22,10000,1,2,1300,2,18,86,0,0,0,0,0,0,0,0,Manhattan,7.6923076923076925,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517,7506.95652173913,1.3320977643924476,10000.0,0.0,True,False,False,False,True,False,False,False
7396,2650,0,1,439,1,23,104,1,0,0,0,0,0,0,0,Manhattan,6.0364464692482915,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.8826922062890254,4328.548780487805,0.6122144243691205,2650.0,0.14285714285714285,True,False,False,False,False,False,True,False
2643,7095,3,3,1500,5,18,26,0,0,1,0,0,1,0,0,Manhattan,4.73,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.867286523989415,4599.637387387387,1.5425128988330945,2365.0,0.2857142857142857,False,True,False,False,True,False,False,False
7979,3950,1,1,525,2,22,42,1,0,0,0,0,0,0,0,Manhattan,7.523809523809524,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.281723990411392,5211.846702317291,0.7578887533748357,3950.0,0.14285714285714285,False,False,False,True,False,False,True,False
1591,4500,1,1,885,9,12,15,0,0,0,1,1,0,0,0,Manhattan,5.084745762711864,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933,4599.637387387387,0.9783379908032312,4500.0,0.14285714285714285,False,True,False,False,False,True,False,False
9763,6750,2,2,1255,2,33,26,0,0,0,1,0,0,0,0,Manhattan,5.378486055776892,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.81744592104187,4599.637387387387,1.4675069862048469,3375.0,0.0,False,True,False,False,True,False,False,False
901,4250,3,2,800,13,46,9,1,0,0,0,0,0,0,0,Manhattan,5.3125,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.35490952835879,4070.4466019417478,1.044111473658099,1416.6666666666667,0.14285714285714285,False,False,True,False,False,True,False,False
10480,2395,0,1,525,3,5,66,0,0,1,0,0,0,0,0,Manhattan,4.561904761904762,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.78155595923534,4310.788461538462,0.555582817706916,2395.0,0.14285714285714285,True,False,False,False,False,False,True,False
2525,3525,0,1,448,2,30,6,1,0,0,0,1,0,0,0,Manhattan,7.868303571428571,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.167919362957816,4197.8566037735845,0.8397142477023315,3525.0,0.2857142857142857,False,False,True,False,False,False,True,False
10503,2700,0,1,408,6,10,14,1,0,0,0,1,0,0,0,Manhattan,6.617647058823529,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.901377353792616,4070.4466019417478,0.6633178773827924,2700.0,0.2857142857142857,False,True,False,False,False,False,True,False
4582,3800,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Manhattan,4.318181818181818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.24301946898925,5211.846702317291,0.7291081678036394,3800.0,0.0,False,True,False,False,False,True,False,False
8176,8599,2,2,1518,5,16,3,0,0,0,0,0,0,0,0,Manhattan,5.6646903820816865,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0595174822416,4599.637387387387,1.8694951962037745,4299.5,0.0,False,False,True,False,True,False,False,False
2083,3200,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Manhattan,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.071218539969863,5238.390946502058,0.6108746049465446,3200.0,0.0,False,True,False,False,False,True,False,False
9898,3295,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Manhattan,4.954887218045113,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.100464891029363,4070.4466019417478,0.8094934836949262,3295.0,0.2857142857142857,False,False,True,False,False,True,False,False
10610,2300,0,1,500,4,7,92,0,1,0,0,0,0,1,0,Manhattan,4.6,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.741099090035366,5211.846702317291,0.4413023120916765,2300.0,0.2857142857142857,True,False,False,False,False,False,True,False
9033,4895,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Manhattan,6.382007822685789,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.496173824192162,4328.548780487805,1.1308640027497527,4895.0,0.14285714285714285,False,False,True,False,False,True,False,False
2502,7500,1,1,750,3,5,96,0,1,1,1,1,0,0,1,Manhattan,10.0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.922791623969637,5636.746031746032,1.3305548906692197,7500.0,0.5714285714285714,True,False,False,False,False,True,False,False
10382,3473,0,1,464,2,16,13,1,0,0,0,0,0,0,0,Manhattan,7.484913793103448,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.153061946801051,5812.968992248062,0.5974571694140208,3473.0,0.14285714285714285,False,True,False,False,False,False,True,False
4922,2800,0,1,542,6,29,28,0,0,0,0,0,0,0,0,Manhattan,5.166051660516605,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.937731775260109,4599.637387387387,0.6087436387220105,2800.0,0.0,False,True,False,False,False,False,True,False
3495,7800,3,2,1900,5,7,91,0,0,0,0,0,0,0,0,Manhattan,4.105263157894737,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.962007209588313,5211.846702317291,1.4965904497022073,2600.0,0.0,True,False,False,False,True,False,False,False
2794,3400,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Manhattan,5.097451274362818,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.131824785007195,4070.4466019417478,0.8352891789264792,3400.0,0.7142857142857143,False,False,True,False,False,True,False,False
1007,7900,1,1,860,8,10,7,0,0,1,1,1,1,0,0,Manhattan,9.186046511627907,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.974744612722734,5636.746031746032,1.4015178181715782,7900.0,0.42857142857142855,False,False,True,False,False,True,False,False
4660,3850,2,1,853,10,6,6,0,0,0,0,0,0,0,0,Manhattan,4.5134818288393905,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.25608813381491,4310.788461538462,0.8931080785685288,1925.0,0.0,False,False,True,False,False,True,False,False
11050,11500,2,2,1200,4,11,89,0,0,1,1,1,0,1,0,Manhattan,9.583333333333334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350189267092581,5534.151785714285,2.078005888758924,5750.0,0.42857142857142855,True,False,False,False,True,False,False,False
3443,2495,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Manhattan,3.8384615384615386,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.822444729489319,4070.4466019417478,0.612954853359284,2495.0,0.14285714285714285,True,False,False,False,False,False,True,False
8904,2500,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Manhattan,3.7202380952380953,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.824445930877619,3103.5454545454545,0.8055303318784968,2500.0,0.0,True,False,False,False,False,True,False,False
2787,7675,2,2,1207,6,22,8,1,0,0,0,0,0,0,0,Manhattan,6.35874067937034,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.94585385712759,5895.844660194175,1.30176428355004,3837.5,0.14285714285714285,False,False,True,False,True,False,False,False
